,subcategory_id,subcategory_name,category_id,category_name,source,visits
796,0ef2f31ea3,Детские треки и авторалли,7dbac4c1a3,Детские товары,direct,586
797,0ef2f31ea3,Детские треки и авторалли,7dbac4c1a3,Детские товары,organic,1215
798,c05d3afca3,3D принтеры,3509869a61,Компьютерная техника,direct,583
799,c05d3afca3,3D принтеры,3509869a61,Компьютерная техника,organic,1211
800,e6f0ae62ab,Обувь для спорта,6074ad29ac,"Одежда, обувь и аксессуары",direct,579
801,e6f0ae62ab,Обувь для спорта,6074ad29ac,"Одежда, обувь и аксессуары",organic,1205
802,7893b04bb2,Римские и рулонные шторы,dafb4d11f4,Товары для дома,direct,579
803,7893b04bb2,Римские и рулонные шторы,dafb4d11f4,Товары для дома,organic,1194
804,53fc318399,Аксессуары для электробритв и эпиляторов,5a0d8ac946,Бытовая техника,direct,578
805,53fc318399,Аксессуары для электробритв и эпиляторов,5a0d8ac946,Бытовая техника,organic,1184
806,95efef362d,"Рюкзаки, ранцы",7dbac4c1a3,Детские товары,direct,576
807,95efef362d,"Рюкзаки, ранцы",7dbac4c1a3,Детские товары,organic,1175
808,f509509370,Спортивные костюмы,6074ad29ac,"Одежда, обувь и аксессуары",direct,575
809,f509509370,Спортивные костюмы,6074ad29ac,"Одежда, обувь и аксессуары",organic,1164
810,7f9ebeacbc,Газовые обогреватели,394f20d8fa,Строительство и ремонт,direct,575
811,7f9ebeacbc,Газовые обогреватели,394f20d8fa,Строительство и ремонт,organic,1159
812,3478de62d5,Уход за ногами,655ccc3c49,Товары для красоты,direct,571
813,3478de62d5,Уход за ногами,655ccc3c49,Товары для красоты,organic,1158
814,6cd3b7c572,CD-проигрыватели,09f279a643,Электроника,direct,570
815,6cd3b7c572,CD-проигрыватели,09f279a643,Электроника,organic,1155
816,1ec6b66300,Двигатель,65922fa39c,Авто,direct,569
817,1ec6b66300,Двигатель,65922fa39c,Авто,organic,1152
818,bfb314fdd6,Фонари,ae99947659,Спорт и отдых,direct,569
819,bfb314fdd6,Фонари,ae99947659,Спорт и отдых,organic,1152
820,1d91a8a58f,"Наборы, локомотивы, вагоны",7dbac4c1a3,Детские товары,direct,567
821,1d91a8a58f,"Наборы, локомотивы, вагоны",7dbac4c1a3,Детские товары,organic,1150
822,ccc0f5bb98,Карнавальные костюмы,6074ad29ac,"Одежда, обувь и аксессуары",direct,566
823,ccc0f5bb98,Карнавальные костюмы,6074ad29ac,"Одежда, обувь и аксессуары",organic,1150
824,0b3247424a,Сетевые карты и адаптеры,3509869a61,Компьютерная техника,direct,565
825,0b3247424a,Сетевые карты и адаптеры,3509869a61,Компьютерная техника,organic,1149
826,eacf4a8637,Оттеночные и камуфлирующие средства,655ccc3c49,Товары для красоты,direct,564
827,eacf4a8637,Оттеночные и камуфлирующие средства,655ccc3c49,Товары для красоты,organic,1147
828,b49e148e5c,Блоки питания,3509869a61,Компьютерная техника,direct,563
829,b49e148e5c,Блоки питания,3509869a61,Компьютерная техника,organic,1146
830,b81a460623,Удлинители и сетевые фильтры,394f20d8fa,Строительство и ремонт,direct,562
831,b81a460623,Удлинители и сетевые фильтры,394f20d8fa,Строительство и ремонт,organic,1144
832,dc0b7beaf7,Фотовспышки,09f279a643,Электроника,direct,561
833,dc0b7beaf7,Фотовспышки,09f279a643,Электроника,organic,1142
834,0f30c31cb3,Йогуртницы,5a0d8ac946,Бытовая техника,direct,560
835,0f30c31cb3,Йогуртницы,5a0d8ac946,Бытовая техника,organic,1141
836,13555541e1,Реноваторы (МФИ),394f20d8fa,Строительство и ремонт,direct,560
837,13555541e1,Реноваторы (МФИ),394f20d8fa,Строительство и ремонт,organic,1140
838,e19b9f0451,Массажные кресла,10a493e03b,Товары для здоровья,direct,554
839,e19b9f0451,Массажные кресла,10a493e03b,Товары для здоровья,organic,1140
840,9a83fd47db,Растворимый кофе,d9cd63e557,Продукты,direct,547
841,9a83fd47db,Растворимый кофе,d9cd63e557,Продукты,organic,1136
842,def3cf133b,Шоколадная плитка,d9cd63e557,Продукты,direct,547
843,def3cf133b,Шоколадная плитка,d9cd63e557,Продукты,organic,1136
844,880775fe55,Кроссовки и кеды,6074ad29ac,"Одежда, обувь и аксессуары",direct,546
845,880775fe55,Кроссовки и кеды,6074ad29ac,"Одежда, обувь и аксессуары",organic,1133
846,7ac8fd3556,Аппараты для сварки пластиковых труб,394f20d8fa,Строительство и ремонт,direct,545
847,7ac8fd3556,Аппараты для сварки пластиковых труб,394f20d8fa,Строительство и ремонт,organic,1131
848,89cc417b94,Средства для похудения и борьбы с целлюлитом,655ccc3c49,Товары для красоты,direct,543
849,89cc417b94,Средства для похудения и борьбы с целлюлитом,655ccc3c49,Товары для красоты,organic,1126
850,d1ae7a3985,Аккумуляторные отвертки,394f20d8fa,Строительство и ремонт,direct,542
851,d1ae7a3985,Аккумуляторные отвертки,394f20d8fa,Строительство и ремонт,organic,1124
852,9417c48c9a,Очки,10a493e03b,Товары для здоровья,direct,540
853,9417c48c9a,Очки,10a493e03b,Товары для здоровья,organic,1105
854,21fb838f9e,Ополаскиватели,655ccc3c49,Товары для красоты,direct,538
855,21fb838f9e,Ополаскиватели,655ccc3c49,Товары для красоты,organic,1102
856,8e191a3f33,Ночники и декоративные светильники,dafb4d11f4,Товары для дома,direct,537
857,8e191a3f33,Ночники и декоративные светильники,dafb4d11f4,Товары для дома,organic,1079
858,1f5264e819,Роликовые коньки,ae99947659,Спорт и отдых,direct,537
859,1f5264e819,Роликовые коньки,ae99947659,Спорт и отдых,organic,1072
860,a870b16d6b,Детская художественная литература,7dbac4c1a3,Детские товары,direct,535
861,a870b16d6b,Детская художественная литература,7dbac4c1a3,Детские товары,organic,1071
862,c841ac63a4,Вентиляторы,5a0d8ac946,Бытовая техника,direct,530
863,c841ac63a4,Вентиляторы,5a0d8ac946,Бытовая техника,organic,1070
864,0ca396e378,Головоломки,7dbac4c1a3,Детские товары,direct,528
865,0ca396e378,Головоломки,7dbac4c1a3,Детские товары,organic,1068
866,98bd1151b4,Тени,655ccc3c49,Товары для красоты,direct,527
867,98bd1151b4,Тени,655ccc3c49,Товары для красоты,organic,1063
868,d32c9c7a47,Купальники,6074ad29ac,"Одежда, обувь и аксессуары",direct,523
869,d32c9c7a47,Купальники,6074ad29ac,"Одежда, обувь и аксессуары",organic,1062
870,71e6fb3933,Тормозная система,65922fa39c,Авто,direct,521
871,71e6fb3933,Тормозная система,65922fa39c,Авто,organic,1060
872,7d040fde65,Обучение и видеокурсы,3509869a61,Компьютерная техника,direct,516
873,7d040fde65,Обучение и видеокурсы,3509869a61,Компьютерная техника,organic,1059
874,7c36645dbe,Куртки,6074ad29ac,"Одежда, обувь и аксессуары",direct,510
875,7c36645dbe,Куртки,6074ad29ac,"Одежда, обувь и аксессуары",organic,1056
876,dc0b33cc77,Музыка,4f25bc6081,Досуг и развлечения,direct,509
877,dc0b33cc77,Музыка,4f25bc6081,Досуг и развлечения,organic,1055
878,8cbe1132ec,Мультфильмы,4f25bc6081,Досуг и развлечения,direct,507
879,8cbe1132ec,Мультфильмы,4f25bc6081,Досуг и развлечения,organic,1050
880,d9d3713043,Кроссовки и кеды,6074ad29ac,"Одежда, обувь и аксессуары",direct,506
